text,metadata
"BAB 1 — PERTUMBUHAN DAN PEMBANGUNAN EKONOMI    ●   9
2. Teori Pertumbuhan Ekonomi
Teori pertumbuhan ekonomi adalah teori yang menjelaskan faktor-
faktor apa saja yang dapat meningkatkan pertumbuhan ekonomi. 
Dengan kata lain, teori pertumbuhan ekonomi merujuk pada 
keterkaitan antar faktor yang dapat meningkatkan output  jangka 
panjang. Teori pertumbuhan ekonomi mengalami perkembangan 
sesuai dengan zaman, hal tersebut menyebabkan terdapat beberapa 
mazhab teori pertumbuhan ekonomi. Beberapa teori pertumbuhan 
ekonomi di antaranya sebagai berikut.
a. Teori klasik
Teori klasik atau sering disebut mazhab klasik merupakan buah 
pemikiran yang berkembang antara abad 18 dan 19. Tokoh yang 
memberikan gagasan pada teori klasik di antaranya seperti Adam 
Smith dan David Ricardo. Analisis proses dari pertumbuhan 
ekonomi menjadi pokok pemikiran para ekonom klasik, beberapa 
faktor seperti pembagian kerja, akumulasi modal, dan keuntungan 
dari perdagangan internasional dipandang sebagai faktor utama 
terciptanya pertumbuhan ekonomi. Inti dari teori klasik yaitu 
mendukung gagasan pentingnya perdagangan bebas antarnegara, 
usaha bebas dari tiap individu, dan akumulasi kepemilikan pribadi.
b. Teori Harrod-Domar
Teori Harrod-Domar atau biasa disebut model Harrod-Domar, 
menunjukkan pentingnya tabungan dan investasi untuk 
mengembangkan perekonomian. Teori ini dikembangkan oleh Roy 
F. Harrod dan Evsey Domar pada tahun 1939. Teori ini menyatakan 
terdapat hubungan positif antara pertumbuhan ekonomi dengan rasio 
tabungan dan sebaliknya pertumbuhan ekonomi berhubungan negatif 
dengan rasio capital-output . Semakin rendah rasio capital output 
maka semakin efisien investasi sehingga berdampak pada tingginya 
pertumbuhan ekonomi.","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 20, 'id': 'Ekonomi_20'}"
"10   ●   EKONOMI UNTUK SMA/MA KELAS XII
c. Teori Schumpeter
Teori Schumpeter berkembang pada tahun 1942, menyatakan bahwa 
inovasi dari pengusaha atau wirausahawan berperan penting 
dalam meningkatkan pertumbuhan ekonomi. Menurut Schumpeter, 
fungsi utama dari wirausahawan adalah memperkenalkan inovasi. 
Schumpeter mendefinisikan inovasi sebagai kebijakan baru untuk 
meningkatkan efisiensi dalam proses produksi dan juga meningkatkan 
permintaan produk. Oleh sebab itu, inovasi merupakan dasar untuk 
meningkatkan keuntungan dalam ekonomi.
d. Teori pertumbuhan endogen
Teori pertumbuhan endogen merupakan teori yang dikembangkan 
oleh Romer sejak tahun 1990-an, teori ini menjelaskan bahwa tingkat 
kemakmuran dipengaruhi oleh proses internal seperti sumber daya 
manusia, inovasi, dan modal investasi. Teori pertumbuhan endogen 
percaya bahwa peningkatan produktivitas dapat dikaitkan dengan 
inovasi yang lebih cepat dan lebih banyak investasi pada sumber daya 
manusia. 
Aktivitas 3
Teori Pertumbuhan Ekonomi
Petunjuk Pengerjaan
1. Kerjakan aktivitas ini secara berkelompok! 
2. Bersama-sama dengan anggota kelompok kalian, cermati artikel 
pertumbuhan ekonomi Indonesia yang diterbitkan oleh Badan 
Koordinasi Penanaman Modal (BKPM) berikut!","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 21, 'id': 'Ekonomi_21'}"
"BAB 1 — PERTUMBUHAN DAN PEMBANGUNAN EKONOMI    ●   11
Pertumbuhan Ekonomi Indonesia Melejit, 
Waktu yang Tepat Memulai Investasi
Badan Pusat Statistik (BPS) melaporkan pertumbuhan ekonomi 
Indonesia kuartal II-2021 mengalami peningkatan hingga 7,07% 
secara tahunan (year on year/yoy). Lebih lanjut, ekonomi Indonesia 
triwulan II-2021 mengalami pertumbuhan sebesar 3,31 persen 
(quartal-to-quartal ) dari triwulan sebelumnya. Peningkatan 
ekonomi Indonesia pada triwulan II-2021 terutama didorong oleh 
peningkatan kinerja ekspor, konsumsi rumah tangga, investasi, 
dan konsumsi pemerintah. Perbaikan ekonomi ini menunjukkan 
bahwa Indonesia berhasil bangkit setelah mengalami tekanan 
selama beberapa triwulan terakhir akibat Covid-19.
Peningkatan ekonomi tersebut memang menjadi pertanda 
yang baik, namun tetap penting untuk memastikan bahwa tidak 
akan terjadi penurunan kembali pada triwulan berikutnya. Salah 
satu hal yang cukup berperan dalam pertumbuhan ekonomi 
Indonesia adalah investasi. Kinerja investasi sebagai salah satu 
mesin pertumbuhan mulai mengalami peningkatan, yaitu sebesar 
7,54% (year on year/yoy).
Sejak diberlakukan Undang-Undang Cipta Kerja Nomor 
11 Tahun 2020 dan petunjuk operasionalnya yaitu Peraturan 
Pemerintah Nomor 5 Tahun 2021 tentang Penyelenggaraan 
Perizinan Berusaha Berbasis Risiko telah memberikan sentimen 
positif pada para investor untuk tetap merealisasikan investasinya, 
baik yang sedang dalam masa persiapan, konstruksi, maupun 
masa produksi. Pada periode April-Juni 2021, investasi berjalan 
dengan baik dimana beberapa perusahaan besar telah melakukan 
groundbreaking .
Sumber: https://www.bkpm.go.id/id/publikasi/detail/berita/pertumbuhan-ekonomi-di-indonesia","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 22, 'id': 'Ekonomi_22'}"
"12   ●   EKONOMI UNTUK SMA/MA KELAS XII
Realisasi Investasi atau Penanaman 
Modal
 Realisasi investasi di Indonesia selama triwulan II-2021 mengalami 
peningkatan sebesar 16,2% dibandingkan periode yang sama 
pada tahun sebelumnya (Rp191,9 triliun). Kementerian Investasi/
Badan Koordinasi Penanaman Modal (BKPM) mempublikasikan 
data realisasi investasi pada triwulan II-2021 (April–Juni) yang 
mencapai Rp223,0 triliun. Selain itu, terdapat juga data realisasi 
investasi kumulatif sepanjang periode Januari hingga Juni 2021 
yang mencapai Rp442,8 triliun.
Jika dilihat berdasarkan persebarannya, persentase realisasi 
investasi di Pulau Jawa mencapai 52,4% dengan nilai investasi 
sebesar Rp100,6 triliun. Persentase realisasi investasi di luar 
Pulau Jawa adalah sebesar 47,6% dengan nilai investasi sebesar 
Rp91,3 triliun. Menteri Investasi/Kepala BKPM, Bahlil Lahadalia, 
menyatakan bahwa “Besarnya proporsi realisasi investasi PMDN 
yang hampir menyamai PMA adalah tendensi yang positif bahwa 
PMDN kita memiliki ketahanan uji terhadap dampak pandemi 
Covid-19. Lebih menggembirakan lagi apabila kita melihat angka 
penyerapan tenaga kerja dari realisasi investasi PMDN yang 
melampaui penyerapan tenaga kerja dari realisasi investasi PMA.”
Capaian investasi pada periode Januari–Juni menyumbang 
49,2% terhadap target tahun 2021, yaitu Rp900 triliun. Jika dilihat 
capaian triwulan II dibandingkan dengan periode yang sama pada 
tahun sebelumnya, Penanaman modal asing (PMA) tumbuh sebesar 
19,6% dan penanaman modal dalam negeri (PMDN) sebesar 12,7%. 
Capaian PMA di triwulan II meningkat sebesar 4,5% dibandingkan 
dengan capaian pada triwulan I-2021.","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 23, 'id': 'Ekonomi_23'}"
"BAB 1 — PERTUMBUHAN DAN PEMBANGUNAN EKONOMI    ●   13
Kontribusi yang cukup signifikan dari PMDN terlihat sebesar 
Rp106,2 atau 47,6% dari total capaian dengan penyerapan tenaga 
kerja Indonesia sebanyak 165.684 orang atau 53,1% dari total 
penyerapan tenaga kerja terjadi. Sektor penyumbang terbesar 
berasal dari sektor perumahan, kawasan industri dan perkantoran 
(19,3%), sedangkan untuk lokasi proyek dengan realisasi investasi 
terbesar (13,1%) berada di Jawa Timur.
Realisasi PMA pada periode yang sama adalah sebesar  
 Rp9 7, 6 triliun atau 50,9% dari total capaian dengan kemampuan 
penyerapan tenaga kerja Indonesia sebanyak 117.798 orang. 
Sektor penyumbang realisasi PMA terbesar berasal dari sektor 
listrik, gas, dan air, yaitu sebesar 21,6%. Lokasi proyek dengan 
realisasi investasi terbesar berada di Jawa Barat (19,9%). PMA yang 
menyumbangkan realisasi terbesar berasal dari negara Singapura, 
yaitu sebesar 28,8%.
Sumber: https://www.bkpm.go.id/id/publikasi/detail/berita/pertumbuhan-ekonomi-di-indonesia
Investasi Dapat Memengaruhi 
Pertumbuhan Ekonomi
Investasi merupakan salah satu indikator yang penting bagi 
pertumbuhan ekonomi. Melalui investasi akan berdampak positif 
pada proses produksi dalam bisnis yang semakin giat, kemudian 
juga akan berimbas pada meningkatnya konsumsi rumah tangga. 
Investasi berperan dalam pemulihan ekonomi dan memiliki 
korelasi positif terhadap pembangunan infrastruktur negara. 
Pendapatan nasional atau PDB yang meningkat akan mendukung 
upaya pembangunan yang akan dilakukan oleh pemerintah.
Investasi juga dapat membantu menumbuhkan iklim bisnis. 
Semakin banyak penanaman modal yang dilakukan, maka","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 24, 'id': 'Ekonomi_24'}"
"14   ●   EKONOMI UNTUK SMA/MA KELAS XII
semakin banyak pula bisnis baru yang bermunculan. Hal ini akan 
berdampak kepada ketersediaannya lapangan pekerjaan serta 
penyerapan tenaga kerja, akan mendukung pertumbuhan daya 
beli, sehingga dapat membantu meningkatkan pertumbuhan 
ekonomi Indonesia dan mencegah terjadinya penurunan pada 
triwulan berikutnya.
Sumber: https://www.bkpm.go.id/id/publikasi/detail/berita/pertumbuhan-ekonomi-di-indonesia
3. Setelah mencermati artikel di atas dengan saksama, berdiskusilah 
dengan teman dalam kelompok kalian untuk menjawab pertanyaan 
berikut.
a. Berapa persen peningkatan pertumbuhan ekonomi Indonesia 
kuartal II-2021?
b. Apa saja faktor-faktor yang memengaruhi pertumbuhan 
ekonomi Indonesia kuartal II-2021?
c. Berapa target nilai investasi tahun 2021?
d. Menteri Investasi/Kepala BKPM, Bahlil Lahadalia, menyatakan 
bahwa “Besarnya proporsi realisasi investasi PMDN yang 
hampir menyamai PMA adalah tendensi yang positif bahwa 
PMDN kita memiliki ketahanan uji terhadap dampak pandemi 
Covid-19”. Apa maksud dari pernyataan tersebut?
e. Berdasarkan teori pertumbuhan ekonomi Indonesia yang 
telah kalian pahami, apa teori yang paling sesuai untuk 
menggambarkan kondisi pertumbuhan ekonomi Indonesia 
kuartal II-2021? Kemukakan alasan kalian!","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 25, 'id': 'Ekonomi_25'}"
"BAB 1 — PERTUMBUHAN DAN PEMBANGUNAN EKONOMI    ●   15
Aktivitas 4
Paradigma Pertumbuhan Ekonomi Endogen Indonesia
Petunjuk Pengerjaan
1. Kunjungi tautan di bawah ini atau scan QR code!
http://publication-bi.org/repec/idn/wpaper/
WP112018.pdf
2. Bersama dengan teman kelompok kalian, buatlah ringkasan dari 
bacaan yang terdapat pada tautan atau scan barcode tersebut!
3. Presentasikan ringkasan yang telah kalian buat secara kelompok di 
depan kelas!
B. Pembangunan Ekonomi
Gambar 1.2 Pembangunan jalan tol.
Sumber: Tommy Saputra/ANTARA FOTO (2020)","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 26, 'id': 'Ekonomi_26'}"
"16   ●   EKONOMI UNTUK SMA/MA KELAS XII
Perhatikan gambar pembangunan jalan tol di atas. Mengapa 
pembangunan jalan tol harus dilakukan? Apa dampak pembangunan 
jalan tol tersebut bagi perekonomian Indonesia? Pelajarilah bab berikut 
dengan saksama!
1. Konsep Pembangunan Ekonomi
Pembangunan ekonomi adalah proses yang melibatkan berbagai 
dimensi perubahan seperti perubahan sikap masyarakat, perubahan 
kelembagaan, perubahan struktural, dan pertumbuhan ekonomi, yang 
mana proses perubahan tersebut merupakan upaya meningkatkan 
kualitas hidup. Pembangunan ekonomi antara lain mengacu pada 
proses peningkatan kesehatan, kesejahteraan, dan akademik secara 
keseluruhan populasi secara umum. Sederhananya, pembangunan 
ekonomi adalah tentang meningkatkan standar hidup. 
Pengertian pembangunan ekonomi menurut kamus Cambridge 
sebagai berikut.
“The process in which an economy grows or changes and becomes 
more advanced, especially when both economic and social conditions are 
improved.”
Artinya, “pembangunan ekonomi adalah proses di mana ekonomi 
tumbuh atau berubah dan menjadi lebih maju, terutama ketika kondisi 
ekonomi dan sosial membaik.”
Untuk menambah pemahaman kalian tentang pembangunan 
ekonomi, kerjakan aktivitas berikut.","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 27, 'id': 'Ekonomi_27'}"
"BAB 1 — PERTUMBUHAN DAN PEMBANGUNAN EKONOMI    ●   17
Aktivitas 5
Pembangunan Ekonomi
Petunjuk Pengerjaan
1. Kerjakanlah aktivitas berikut secara berkelompok!
2. Melalui situs atau sumber yang relevan, carilah informasi terbaru 
tentang PDB, PDB per kapita, angka harapan hidup, serta angka 
melek huruf Indonesia. Isi tabel berikut ini dengan hasil temuan 
kalian!
Negara PDBPDB 
per 
KapitaAngka 
Harapan 
HidupAngka 
Melek 
Huruf
Amerika Serikat
Cina
India
Indonesia
Malaysia 
3. Analisis hubungan antara PDB, angka harapan hidup, dan angka 
melek huruf dengan pembangunan ekonomi berdasarkan tabel di 
atas! 
4. Diskusikan jawaban dengan kelompok kalian!
5. Presentasikan hasil kerja kelompok kalian!","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 28, 'id': 'Ekonomi_28'}"
"18   ●   EKONOMI UNTUK SMA/MA KELAS XII
2. Perbedaan Pertumbuhan dan Pembangunan Ekonomi
Pertumbuhan ekonomi menghitung peningkatan produksi barang dan 
jasa pada satu periode tertentu yang diukur berdasarkan PDB. Dengan 
kata lain, peningkatannya hanya diukur secara kuantitatif saja, tanpa 
melihat dimensi lain. Sedangkan pembangunan ekonomi adalah proses 
yang berfokus pada pertumbuhan ekonomi baik kualitatif maupun 
kuantitatif. Secara kualitatif pembangunan ekonomi antara lain 
mengukur tingkat kemakmuran, tingkat kesehatan, tingkat pendidikan, 
dan kemudahan akses rumah yang layak bagi penduduk di suatu 
negara. Sedangkan secara kuantitatif, pembangunan ekonomi diukur 
dari peningkatan pendapatan perkapita suatu negara.
Peningkatan standar hidup dalam pembangunan ekonomi dapat 
dilihat dari berbagai aspek, misalnya ketersediaan sumber air minum 
utama yang bersih, peningkatan sistem sanitasi, kemudahan akses 
fasilitas medis, angka melek huruf meningkat, dan peningkatan 
kesempatan kerja. 
3. Indikator Pembangunan Ekonomi
Pembangunan ekonomi dikatakan berhasil apabila terjadi peningkatan 
dari berbagai aspek. Indikator untuk mengukur keberhasilan 
pembangunan ekonomi sebagai berikut.
a. Produk domestik bruto (PDB) meningkat
Produk domestik bruto (PDB) diartikan sebagai total produksi di suatu 
negara pada pada periode waktu tertentu. Indikator pembangunan 
ekonomi dikatakan berhasil apalabila hasil produksi meningkat, hal 
tersebut menunjukkan perekonomian berjalan dengan optimal.","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 29, 'id': 'Ekonomi_29'}"
"BAB 1 — PERTUMBUHAN DAN PEMBANGUNAN EKONOMI    ●   19
b. Pendapatan per kapita meningkat
Meningkatnya pendapatan per kapita mengindikasikan bahwa terjadi 
pula peningkatan taraf hidup di masyarakat. Pendapatan per kapita 
merupakan salah satu indikator yang menunjukkan keberhasilan 
pembangunan ekonomi.
c. Indeks kualitas hidup meningkat
Terdapat tiga indikator indeks kualitas hidup yaitu angka kematian 
bayi, angka harapan hidup, dan tingkat melek huruf. Apabila ketiga 
indikator tersebut nilainya tinggi maka pembangunan ekonomi 
dikatakan berhasil.
d. Indeks pembangunan manusia
Indeks pembangunan manusia (IPM) mengukur kualitas manusia yang 
diukur melalui beberapa indikator antara lain tingkat pendidikan, 
kesehatan, dan indeks pengeluaran. Semakin mudah masyarakat 
dalam mengakses indikator IPM, maka pembangunan ekonomi dapat 
dikatakan berhasil. Kerjakanlah tugas berikut untuk menambah 
pemahaman kalian tentang indikator pembangunan ekonomi!
Aktivitas 6
Indeks Pembangunan Manusia (IPM)
Petunjuk Pengerjaan
1. Kerjakanlah aktivitas ini secara berpasangan.
2. Bersama teman kalian, cermati infografis Pembangunan SDM 
Kabupaten Magelang tahun 2019 yang diterbitkan oleh Badan Pusat 
Statistik (BPS) berikut.","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 30, 'id': 'Ekonomi_30'}"
"20   ●   EKONOMI UNTUK SMA/MA KELAS XII
Sumber: Badan Pusat Statistik Kabupaten Magelang (2019)
3. Setelah mencermati infografis tersebut, kemukakan pendapat 
kalian dengan memberikan tanda centang pada kolom “Setuju” atau 
“Tidak Setuju” sesuai dengan pernyataan yang tercantum dalam","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 31, 'id': 'Ekonomi_31'}"
"BAB 1 — PERTUMBUHAN DAN PEMBANGUNAN EKONOMI    ●   21
tabel. Presentasikan jawaban kalian kepada guru dan teman-teman 
kalian dengan mengemukakan alasan di balik jawaban tersebut!
Pernyataan SetujuTidak 
Setuju
Usia harapan hidup, harapan lama sekolah, 
rata-rata lama sekolah, serta pengeluaran 
perkapita disesuaikan merupakan indikator 
yang digunakan untuk mengukur indeks 
pembangunan manusia di Kabupaten 
Magelang.
Indeks pembangunan manusia (IPM) 
merupakan satu-satunya alat ukur yang 
digunakan pemerintah daerah untuk menilai 
kualitas penduduk Kabupaten Magelang.
Berdasarkan indikator harapan lama sekolah 
(HLS) dan rata-rata lama sekolah (RLS), dapat 
disimpulkan bahwa sebagian besar penduduk 
di Kabupaten Magelang pada tahun 2019 
tergolong melek huruf.
Besarnya pengeluaran perkapita disesuaikan 
penduduk Kabupaten Magelang tahun 2018 
sebesar Rp9.052 ribu per tahun.
Angka indeks pembangunan manusia (IPM) 
Kabupaten Magelang 2019 menggambarkan 
bahwa penduduk di Kabupaten Magelang 
berada pada kondisi yang sejahtera.
4. Faktor-Faktor yang Memengaruhi Pembangunan 
Ekonomi
Setiap negara akan selalu melakukan pembangunan ekonomi agar 
masyarakat negara tersebut mencapai kesejahteraan. Keberhasilan 
pembangunan ekonomi dipengaruhi berbagai faktor, sebagai berikut.","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 32, 'id': 'Ekonomi_32'}"
"22   ●   EKONOMI UNTUK SMA/MA KELAS XII
a. Sumber daya alam (SDA)
Ketersediaan sumber daya alam merupakan salah satu faktor 
yang menunjang pembangunan ekonomi. Sumber daya alam yang 
melimpah dan dikelola dengan optimal memungkinkan meningkatkan 
pertumbuhan ekonomi.
Sumber daya alam merupakan salah satu faktor produksi yang 
diperlukan dalam meningkatkan pertumbuhan ekonomi. sehingga 
diperlukan kehati-hatian dalam pengelolaan guna menyeimbangkan 
permintaan dan penawaran untuk menghindari kelangkaan. 
b. Investasi
Peningkatan investasi dalam barang modal seperti pabrik dan mesin 
akan menurunkan biaya kegiatan ekonomi. Pabrik dan mesin yang 
lebih baik akan mendorong produktivitas yang lebih tinggi sehingga 
dapat meningkatkan output . 
Investasi dapat memengaruhi pertumbuhan iklim bisnis melalui 
munculnya usaha atau bisnis baru sehingga dapat menciptakan 
kesempatan kerja yang akan membantu mengurangi pengangguran. 
Kondisi tersebut memiliki dampak positif pada meningkatnya daya 
beli masyarakat serta konsumsi rumah tangga, yang pada akhirnya 
menunjang pembangunan ekonomi. 
c. Jumlah penduduk
Penduduk merupakan modal dasar dalam pembangunan ekonomi. 
Peningkatan jumlah penduduk dapat meningkatkan ketersediaan 
tenaga kerja. Tenaga kerja yang jumlahnya memadai dan berkualitas 
dapat mendorong pembangunan ekonomi. Sebaliknya, jumlah 
penduduk yang banyak namun kurang berkualitas dapat menghambat 
pertumbuhan ekonomi.","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 33, 'id': 'Ekonomi_33'}"
