text,metadata
"56
Geografi untuk SMA/MA Kelas XII
• Revitalisasi kawasan kota, yaitu mengembalikan fungsi kawasan melalui 
pembangunan kembali, peningkatan kualitas lingkungan fisik, sosial, 
dan budaya, serta penataan kembali pelayanan fasilitas publik, terutama 
pengembangan sistem transportasi massal yang terintegrasi antarmoda. 
(Karyoedi, 1993; Royat, 2004)
Pembangunan kota dengan paradigma baru dalam pembangunan wilayah 
kota dikenal dengan konsep “kota baru”. Menurut Osborn dan Whittick (dalam 
Ngangi et al., 2018), bahwa kota baru merupakan upaya untuk mengatasi 
masalah pertumbuhan permukiman tersebar yang tidak terkendali dan 
kemacetan kota-kota besar karena semakin berkembangnya kegiatan usaha 
dan penduduk di kota besar. Pembangunan kota-kota baru diyakini dan 
dipandang sebagai the only way untuk mengatasi masalah urbanisasi yang 
cepat. Di Indonesia, banyak fenomena kota baru, seperti Balikpapan Baru, 
Kota Baru, dan masih banyak lagi walau tidak disebut “kota baru”, misalnya 
Semarang, Gresik, Kendari, Manado, Batu, Yogyakarta, dan Solo.
g.   Arah dan Dinamika Pembangunan Kota 
Kota berkembang secara dinamis. Ada tiga faktor yang memengaruhi dinamika 
kota, yaitu (1) struktur keruangan kota dengan penataan jejaring jalan, 
penggunaan lahan, dan pemanfaatan lahan. (2) Potensi sumber daya, berupa 
modal dalam penentuan arah kebijakan pembangunannya. (3) Tantangan 
menghadapi masalah urbanisasi berlebih, kemiskinan, krisis keamanan, 
melemahnya daya dukung lingkungan, kesenjangan ekonomi, dan globalisasi.
Tantangan serius yang dihadapi kota adalah dampak urbanisasi. 
Dampak tersebut terjadi ketika sebuah kota tidak lagi mampu menyediakan 
fasilitas pokok dan peluang kerja yang memadai untuk para penduduknya 
akibat pertambahan penduduk yang begitu pesat. Urbanisasi tidak hanya 
memperburuk masalah pengangguran, tetapi juga menimbulkan masalah 
sosial seperti kesesakan, penyerobotan tanah, dan pembangunan permukiman 
liar. Tantangannya adalah bagaimana mengarahkan pembangunan kawasan 
perkotaan yang mampu menciptakan keseimbangan regional dan pemerataan 
sumber daya. 
Paradigma pembangunan kota ini melihat wilayah desa dan kota sebagai 
suatu sistem yang tidak dapat dipisahkan. Pengembangan desa juga merupakan 
strategi yang penting untuk pengembangan wilayah kota. Pada hakikatnya, 
urbanisasi selain berdampak pada beberapa hal tersebut, juga secara tidak 
langsung menuntut kota untuk terus berkembang dan membangun fasilitasnya","{'source': '../data/raw\\Geografi_BS_KLS_XII.pdf', 'page': 67, 'id': 'Geografi_67'}"
"Bab 1 - Pengembangan Wilayah, Tata Ruang, dan Pengaruhnya terhadap Kebahagiaan 
57untuk memenuhi kebutuhan penduduk yang meningkat akibat bertambahnya 
jumlah kaum urbanis (Kumurur, 2010). 
Untuk menambah wawasan kalian tentang pengembangan kota, 
silakan pindai kode QR di samping atau klik tautan di bawah.
https://bpiw.pu.go.id/
Gambar 1.28 Pembangunan Kota dengan Paradigma Baru: Pejalan Kaki, Sepeda, Angkutan 
Umum, dan Angkutan Pribadi
Sumber: Freepik.com/@user1805847 (2022)
Ayo, Berpikir Kritis! Lakukan kegiatan belajar sebagai berikut.
1. Carilah peta tata ruang kota yang terdekat dengan tempat tinggal kalian 
secara daring. 
2. Amati dengan cermat peruntukan lahan wilayah kota tersebut. 
3. Kumpulkan data dan informasi peruntukan lahan di wilayah kota tersebut.
4. Lakukan analisis permasalahan apa saja yang timbul berkaitan dengan 
peruntukan lahan tersebut.
5. Apa alternatif-alternatif untuk pemecahan masalah peruntukan lahan di 
wilayah kota tersebut?
6. Buatlah kesimpulan hasil analisis terhadap peruntukan lahan tersebut.","{'source': '../data/raw\\Geografi_BS_KLS_XII.pdf', 'page': 68, 'id': 'Geografi_68'}"
"58
Geografi untuk SMA/MA Kelas XII
3. Interaksi Desa-Kota 
a. Pengertian dan Faktor Pendorong Interaksi Desa-Kota
Desa dan kota merupakan wilayah tempat kita tumbuh dan berkembang 
bersama keluarga. Ada sebagian dari kalian yang tinggal di desa dan sebagian 
yang lain tinggal di kota. Kedua wilayah tersebut sejak awal selalu terjalin dalam 
hubungan saling memenuhi dan membutuhkan. Desa memenuhi kebutuhan 
pokok/mentah hasil-hasil pertanian yang dibutuhkan kota, sedangkan kota 
memenuhi kebutuhan pokok barang jadi produk industri yang diperlukan 
penduduk desa. Hubungan timbal balik antara wilayah desa dan kota disebut 
interaksi desa-kota. 
Dalam interaksi dengan wilayah kota, desa memiliki fungsi khusus sebagai 
hinterland  (daerah penyangga). Desa berperan memenuhi kebutuhan bahan 
makanan pokok, baik yang berasal dari nabati maupun hewani. Desa juga 
berperan sebagai lumbung bahan mentah dan tenaga kerja yang produktif 
yang dibutuhkan wilayah kota. Berbagai jenis komoditi primer dihasilkan 
desa, seperti beras, jagung, serta berbagai jenis sayur dan buah. 
Gambar 1.29 Wilayah desa dan kota saling melengkapi pemenuhan kebutuhan penduduknya
Sumber:  Google Maps (2022), IG/kbs_tumbelaka (2020), dan Mitrausahatani.com/Yulianto (2020)
Setidaknya terdapat tiga faktor utama yang mendorong timbulnya interaksi 
antara wilayah desa dan kota, yaitu komplementasi regional, kesempatan 
intervensi, dan kemudahan perpindahan ruang (Latarre, 2012).
1)   Komplementasi  regional (regional complementary)
Komplementasi regional dapat diartikan sebagai wilayah-wilayah yang saling 
melengkapi. Dalam hal ini, interaksi antarwilayah dapat terjadi apabila potensi 
yang dimiliki oleh suatu wilayah dapat melengkapi kebutuhan wilayah lain. 
Sebagai contoh kebutuhan beras dan sayuran untuk penduduk kota Malang 
dipasok dari desa-desa Pakis yang tidak berjauhan letaknya.","{'source': '../data/raw\\Geografi_BS_KLS_XII.pdf', 'page': 69, 'id': 'Geografi_69'}"
"Bab 1 - Pengembangan Wilayah, Tata Ruang, dan Pengaruhnya terhadap Kebahagiaan 
592)   Kesempatan intervensi (intervening opportunity)
Kesempatan intervensi dapat diartikan sebagai pengaruh yang dapat 
menghambat timbulnya interaksi antarwilayah. Kesempatan intervensi 
terjadi akibat adanya komponen alternatif atau pengganti sumber daya yang 
dibutuhkan oleh suatu daerah. Sebagai contoh kekurangan sayur dapat diatasi 
dengan pertanian kota (urban farming).
3)   Kemudahan perpindahan dalam ruang (spasial transfer ability)
Kemudahan perpindahan dalam ruang merupakan faktor yang mendorong 
terjadinya proses interaksi antarwilayah. Hal ini dikarenakan pergerakan 
manusia, barang, dan informasi dapat berpengaruh terhadap proses interaksi. 
Kemudahan perpindahan ruang berkaitan dengan jarak mutlak dan relatif 
antarwilayah, biaya angkutan atau biaya transportasi antarwilayah, serta 
kemudahan dan kelancaran prasarana transportasi antarwilayah (Suparmin, 
2012). Sebagai contoh pengiriman produk pertanian dari desa-desa disekitar 
kota Malang mudah dilakukan karena akses jalan dan angkutan yag mudah 
diperoleh petani.
b. Dampak Interaksi Desa-Kota 
Interaksi antara wilayah desa dan kota ibarat dua sisi mata uang. Pada satu 
sisi memberikan dampak positif, tetapi pada sisi lain menimbulkan dampak 
negatif. Berikut beberapa dampak positif dari interaksi desa dan kota.
1)   Peningkatan pengetahuan dan literasi masyarakat
Pengetahuan dan literasi masyarakat meningkat pesat akibat adanya 
kemudahan dalam pertukaran informasi. Perkembangan teknologi informasi 
dan komunikasi saat ini sudah sangat berkembang sejak masuk era milenium. 
Keberadaan intenet mampu memberikan manfaat yang sangat besar dalam 
kehidupan, seperti peningkatan pengetahuan, wawasan, serta memberikan 
banyak informasi yang dibutuhkan masyarakat (Talika, 2016).
2)   Peningkatan pergerakan barang dan jasa 
Meningkatnya pergerakan barang dan jasa dari desa ke kota ataupun sebaliknya. 
Masyarakat kota memiliki berbagai sumber ekonomi modern yang menunjang 
penghasilan tinggi. Kegiatan ekonomi dalam produk berupa jasa jauh lebih 
berkembang daripada produk barang. Untuk memenuhi barang kebutuhan 
pokok yang tidak dihasilkan di kota, maka harus didatangkan dari desa.","{'source': '../data/raw\\Geografi_BS_KLS_XII.pdf', 'page': 70, 'id': 'Geografi_70'}"
"60
Geografi untuk SMA/MA Kelas XII
3)   Penciptaan akses teknologi yang lebih mudah 
Terciptanya kemudahan bagi masyarakat desa mengakses teknologi tepat guna 
khususnya di bidang pertanian. Pemerintah terus berupaya untuk mengajak 
dan mengajarkan kepada para petani lokal dan generasi muda dalam 
memanfaatkan teknologi pertanian. Salah satu caranya dengan mengadakan 
penyuluhan dan memberikan bantuan berupa alat-alat pertanian modern 
sehingga petani mampu menggunakan dan mengaplikasikannya ke dalam 
pertanian di desa.
Ayo, Berdiskusi!
Interaksi desa dan kota merupakan fenomena penting bagi penduduk 
kedua wilayah. Diskusikan secara berkelompok atau berpasangan tentang 
permasalahan berikut.
1. Bagaimana interaksi antara desa dan kota tempat kalian tinggal? 
2. Bagaimana dampak interaksi tersebut terhadap kehidupan desa?
Selain dapat menimbulkan dampak positif, interaksi desa-kota juga dapat 
menimbulkan dampak negatif. Berikut beberapa dampak negatif dari interaksi 
desa dan kota. 
1)   Peningkatan urbanisasi
Kemudahan akses transportasi antara desa dan kota mengakibatkan 
masyarakat usia produktif cenderung bekerja di kota. Persoalan ekonomi 
menjadi alasan yang cukup dominan mendorong penduduk desa untuk 
mengadu nasib di kota. Wilayah kota memberikan daya tarik yang kuat 
sehingga menyebabkan banyak masyarakat yang berbondong-bondong 
bermigrasi, seperti kesempatan kerja yang terbuka dan beragam, upah yang 
lebih, serta infrastruktur yang memadai.
2)   Penurunan lahan pertanian dan lahan terbuka hijau
Pertambahan jumlah penduduk merupakan salah satu faktor minimnya ruang 
terbuka hijau dan pertanian. Jumlah penduduk pada dasarnya berbanding 
lurus dengan jumlah kebutuhan akan lahan sebagai tempat tinggal atau 
usaha, sementara ketersediaan dan luas lahan bersifat tetap. Hal ini akan 
mengakibatkan terjadinya perubahan penggunaan lahan dari aktivitas yang 
kurang menguntungkan pada aktivitas yang lebih menguntungkan yang 
menyebabkan lahan yang masih produktif beralih fungsi menjadi tempat 
tinggal dan untuk berbagai macam kegiatan usaha.","{'source': '../data/raw\\Geografi_BS_KLS_XII.pdf', 'page': 71, 'id': 'Geografi_71'}"
"Bab 1 - Pengembangan Wilayah, Tata Ruang, dan Pengaruhnya terhadap Kebahagiaan 
613)   Penetrasi budaya kota ke desa yang kurang sesuai
Penetrasi kebudayaan adalah masuknya pengaruh suatu kebudayaan di 
kebudayaan lainnya (Putri, 2021). Artinya, kebudayaan yang sudah dikenal 
lama di masyarakat, dipengaruhi oleh masuknya kebudayaan lain yang bisa 
jadi berbeda dengan kebudayaan di masyarakat tersebut. Penetrasi budaya 
tidak dapat selalu dimaknai negatif. Asalkan kebudayaan lama dan kebudayaan 
baru bisa saling mengimbangi satu sama lain. Jika tidak bisa, kebudayaan lama 
dikhawatirkan dapat rusak.
4)   Memicu masalah-masalah sosial
Munculnya berbagai permasalahan sosial seperti pengangguran, tunawisma, dan 
kriminalitas. Kepergian penduduk desa ke kota untuk mengadu nasib tidaklah 
menjadi masalah apabila masyarakat mempunyai keterampilan tertentu yang 
dibutuhkan di kota. Hal inilah yang pada akhirnya akan meningkatkan jumlah 
pengangguran di kota sehingga menimbulkan kemiskinan. Kondisi yang sulit 
ini dapat membuat seseorang melakukan tindakan yang kurang tepat, misalnya 
mencuri, merampok, bahkan membunuh (Harahap, 2013). Selain itu, terdapat 
juga masyarakat yang gagal memperoleh pekerjaan sejenis itu menjadi tunakarya, 
tunawisma, dan tunasusila .
5)   Memunculkan area-area kumuh (slum area)
Seiring dengan meluasnya urbanisasi, tumbuh subur kantong-kantong 
permukiman kumuh (slum area) dan kampung-kampung di tengah kota 
yang serba menyesakkan dan liar. Semakin banyak penduduk kota yang 
tinggal berimpit-impit di berbagai pusat permukiman yang sebenarnya tidak 
pantas dihuni oleh manusia. Namun, permukiman-permukiman ini terus saja 
mendapat tambahan para pemukim tetap dengan jumlah dua kali lipat setiap 
lima hingga sepuluh tahun. Permukiman-permukiman kumuh di Jakarta dapat 
dilihat di daerah pinggiran sungai, di bawah jembatan, daerah pinggiran rel, 
perdagangan, dan lain-lain.  
6)   Penurunan minat bekerja di sektor pertanian
Berkembangnya sejumlah pekerjaan yang mengabsorpsi tenaga kerja 
nonpertanian. Rendahnya penghasilan di sektor pertanian mengakibatkan para 
generasi muda kurang tertarik untuk bekerja pada bidang ini. Jumlah tenaga 
kerja di sektor pertanian pun terus menurun, padahal Indonesia negara agraris. 
Di tahun 2011, jumlah tenaga kerja di sektor pertanian sebanyak 42,46 juta jiwa, 
tetapi pada tahun 2021 jumlahnya berkurang menjadi 38,77 juta jiwa saja.","{'source': '../data/raw\\Geografi_BS_KLS_XII.pdf', 'page': 72, 'id': 'Geografi_72'}"
"62
Geografi untuk SMA/MA Kelas XII
7)   Peningkatan gaya hidup hedonisme
Meningkatnya hedonisme masyarakat yang dicirikan dengan perilaku 
konsumtif masyarakat desa terhadap barang industri. Banyaknya barang dan 
jasa yang ada di pasaran tentunya akan mempengaruhi barang dan jasa yang 
ditawarkan kepada masyarakat (Anggraini & Santhoso, 2020). Pembelian dan 
pemakaian suatu barang terkadang bukan lagi untuk memenuhi kebutuhan, 
melainkan didorong karena adanya faktor keinginan yang kurang berguna, 
seperti mengikuti tren, gengsi, menaikkan prestise, dan berbagai alasan lainnya 
yang dianggap kurang penting. Dengan demikian, hal tersebut secara langsung 
atau tidak langsung menyebabkan daya beli dan sikap konsumtif meningkat.
Ayo, Berpikir Kritis! Lakukan kegiatan belajar sebagai berikut.
1. Bentuklah kelompok yang anggotanya berasal dari desa dan kota, atau 
setidaknya tahu tentang desa dan kota.
2. Amati barang-barang apa saja yang dikirim dari desa ke kota dan 
sebaliknya dari kota ke desa. 
3. Jelaskan mengapa barang-barang tersebut yang dijadikan sebagai 
komoditas pengiriman antara desa dan kota.
4. Bagaimana kesimpulan tentang hubungan antara desa dan kota tersebut? 
Untuk menambah wawasan kalian tentang interaksi desa dan kota, 
silakan pindai kode QR di samping atau klik tautan di bawah.
https://repositori.kemdikbud.go.id/20638/1/Kelas%20XII_
Geografi_KD%203.2%20%282%29.pdf","{'source': '../data/raw\\Geografi_BS_KLS_XII.pdf', 'page': 73, 'id': 'Geografi_73'}"
"Bab 1 - Pengembangan Wilayah, Tata Ruang, dan Pengaruhnya terhadap Kebahagiaan 
63C. Tata Ruang dan Dinamikanya dalam 
Pembangunan Wilayah 
1. Pengertian dan Konsep Penataan Ruang 
Dalam kehidupan sehari-hari di rumah, kalian tentu berada di dalam ruang. 
Ada ruang tamu, ruang keluarga, ruang istirahat, dan mungkin ruang lainnya. 
Batas-batas ruang tersebut tampak begitu jelas, berupa lantai, dinding, dan atap. 
Namun, begitu keluar rumah, kalian berada dalam ruang terbuka dengan batas-
batas yang tidak begitu jelas lagi. Misalnya ada ruang RT, RW, desa/kelurahan, 
kecamatan, kabupaten/kota, provinsi, dan negara yang semakin abstrak batas-
batas ruangnya. Tidak ada lagi batas lantai, dinding, dan atap yang membatasi 
sebelah kanan dan kiri, apalagi batas atasnya hingga langit yang tak terhingga 
batasnya. Itulah gambaran ruang, yaitu bagian dari permukaan bumi yang 
digunakan untuk aktivitas manusia dengan batas-batas tertentu.
Konsep tata ruang tidak dapat dipisahkan dari aspek ruang itu sendiri. 
Sebagai objek dari tata ruang, ruang (space) memiliki arti penting sebagai 
satu kesatuan tempat hidup bagi manusia dan juga sumber daya alam yang 
terkandung di dalamnya. Mangunsukarjo (1990)  mendefinisikan ruang 
sebagai bagian dari lingkungan fisik yang memiliki dimensi geografis dan 
geometris sehingga batasan kenampakan ruang dapat dilihat dan diukur, baik 
secara vertikal maupun horizontal. 
Istilah ruang secara tersurat mencakup wilayah darat, laut, dan udara 
sehingga penataan ruang harus menjangkau ketiga dimensi tersebut secara 
menyeluruh. Penataan ruang diartikan sebagai kegiatan pemanfaatan dan 
pengelolaan ruang secara optimal untuk meningkatkan kesejahteraan hidup 
masyarakat. Undang-Undang Nomor 26 Tahun 2007  tentang Penataan Ruang 
juga telah menegaskan bahwa istilah penataan ruang merujuk pada kegiatan 
perencanaan, pemanfaatan, dan pengendalian pemanfaatan ruang yang dapat 
diuraikan sebagai berikut.
a. Perencanaan Tata Ruang
Perencanaan tata ruang merupakan kegiatan yang meliputi pengaturan, 
pembinaan, pelaksanaan, dan pengawasan penataan ruang. Penyelenggaraan 
penataan ruang bertujuan mewujudkan ruang wilayah yang aman, nyaman, 
produktif, dan berkelanjutan berlandaskan wawasan nusantara dan ketahanan 
nasional. Selanjutnya mewujudkan keharmonisan antara lingkungan alam 
dan lingkungan buatan, keterpaduan dalam penggunaan sumber daya alam","{'source': '../data/raw\\Geografi_BS_KLS_XII.pdf', 'page': 74, 'id': 'Geografi_74'}"
"64
Geografi untuk SMA/MA Kelas XII
dan sumber daya buatan dengan memperhatikan sumber daya manusia, serta 
melindungi fungsi ruang dan pencegahan dampak negatif terhadap lingkungan.
b. Pemanfaatan Ruang
Pemanfaatan ruang merupakan usaha untuk mewujudkan struktur ruang 
dan pola ruang sesuai dengan rencana tata ruang berdasarkan penyusunan 
dan pelaksanaan program beserta pembiayaannya. Pemanfaatan ruang 
mengacu pada fungsi ruang yang ditetapkan dalam rencana tata ruang yang 
dilaksanakan dengan mengembangkan penatagunaan tanah, penatagunaan 
air, penatagunaan udara, dan penatagunaan sumber daya alam lain. 
Pemanfaatan ruang dalam wilayah nasional, provinsi, dan kabupaten/
kota dapat dilaksanakan sesuai dengan standar pelayanan minimal bidang 
penataan ruang, kualitas lingkungan, serta daya dukung dan daya tampung 
lingkungan hidup.
c. Pengendalian Pemanfaatan Ruang
Pengendalian pemanfaatan ruang diselenggarakan melalui kegiatan pengawasan 
dan penertiban terhadap pemanfaatan ruang. Persoalan penataan ruang pada 
dasarnya berakar pada bagaimana pelaksanaan pembangunan dilakukan. Dalam 
pelaksanaan pembangunan suatu kawasan sering kali tidak sejalan dengan 
rencana tata ruang yang telah disusun dan menjadikan keduanya sebagai suatu 
hal yang bertentangan (Sutaryono et al., 2020).
d. Pengendalian Ketertiban
Ketidaksesuaian antara rencana tata ruang yang telah disusun dengan 
pelaksanaan pembangunan ini membutuhkan apa yang disebut dengan 
pengendalian. Melalui pengendalian ini diharapkan mewujudkan ketertiban 
tata kelola ruang. Kegiatan ini dilakukan dalam rangka memastikan bahwa 
proses pemanfaatan ruang telah sesuai dengan rencana tata ruang yang berlaku.
2. Asas-Asas Penataan Ruang
Dalam penataan ruang diperlukan asas-asas sebagai landasan bekerja agar tujuan 
dapat tercapai. Menurut Undang-Undang No. 26 Tahun 2007, ada 14  asas penataan 
ruang, yaitu keterpaduan, keserasian, keselarasan, keseimbangan, keberlanjutan, 
keberdayagunaan dan keberhasilgunaan, keterbukaan, kebersamaan dan 
kemitraan, perlindungan kepentingan umum, kepastian hukum dan keadilan, 
serta akuntabilitas. Secara terbatas ke 14  asas tersebut diuraikan sebagai berikut.","{'source': '../data/raw\\Geografi_BS_KLS_XII.pdf', 'page': 75, 'id': 'Geografi_75'}"
"Bab 1 - Pengembangan Wilayah, Tata Ruang, dan Pengaruhnya terhadap Kebahagiaan 
65a. Keterpaduan
Perencanaan tata ruang berperan penting dalam memfasilitasi keterpaduan 
kebijakan melalui strategi keruangan. Keterpaduan di antara berbagai tingkat 
pemerintahan, baik yang bersifat lintas sektor, lintas wilayah, dan lintas 
pemangku kepentingan mampu membantu menciptakan penguatan saling 
melengkapi di antara berbagai kebijakan dan kegiatan. Hal ini juga dapat 
mengurangi dampak negatif dari persaingan di antara pemerintah daerah. 
b. Keserasian, Keselarasan, dan Keseimbangan
Penataan ruang diselenggarakan dengan memperhatikan keserasian antara 
struktur ruang dan pola ruang sehingga dapat terwujud pemanfaatan yang 
sesuai dengan rencana tata ruang wilayah yang telah ditetapkan. Selain itu, 
diperlukan juga keselarasan antara kehidupan manusia dengan lingkungannya 
sebab sumber daya alam terbatas. Sebagai wadah, ruang terbatas pada besaran 
wilayahnya, sedangkan sebagai sumber daya terbatas pada daya dukungnya. 
Oleh karena itu, pemanfaatan ruang perlu ditata dengan memperhatikan 
kedua aspek tersebut agar tidak terjadi pemborosan dan penurunan kualitas 
ruang. Dengan demikian, dapat mewujudkan ruang yang aman, nyaman, 
produktif, dan berkelanjutan. 
Selanjutnya, prinsip keseimbangan pertumbuhan dan perkembangan 
antardaerah serta antara kawasan perkotaan dan kawasan perdesaan. Dalam 
strategi ini, kota dan desa tidak lagi dilihat sebagai dua hal yang terpisah, 
tetapi perlu adanya keterkaitan antara kota dan desa dalam pengembangan 
wilayah. Kota dan desa merupakan suatu kesatuan yang utuh sehingga dalam 
upaya pengembangan wilayah tidak dapat dipisahkan satu sama lain. Kunci 
utama keberhasilan strategi keterkaitan desa-kota adalah pengoptimalan 
peran dan fungsi kota dan desa dalam pengembangan wilayah (BPSDM, 2015). 
Kota memiliki peran sebagai market center (pusat pemasaran) hasil pertanian 
desa dan pendistribusian hasil pertanian ke wilayah lain. 
c. Keberlanjutan
Keberlanjutan akan terjadi apabila penataan ruang diselenggarakan dengan 
menjamin kelestarian dan kelangsungan daya dukung dan daya tampung 
lingkungan, juga memperhatikan kepentingan generasi mendatang. Konsep 
ini menitikberatkan pada pembangunan berwawasan jangka panjang, yang 
meliputi jangka waktu antargenerasi dan berupaya menyediakan sumber daya 
yang cukup dan lingkungan yang sehat sehingga dapat mendukung kehidupan.","{'source': '../data/raw\\Geografi_BS_KLS_XII.pdf', 'page': 76, 'id': 'Geografi_76'}"
